sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B00150ESXO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00150IUP6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00156Q4CQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0015E7S8M"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0015UGR9M"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0015Y99WA"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B001632KYY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0016A65CK"	"79.98"	"69.98"	"89.98"	"0"	"5"
"B0016KVWEQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0016L2RLW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0016LWB8G"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0016P6HRS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0016X4B7S"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B001734W76"	"199.98"	"189.98"	"209.98"	"1"	"5"
"B00178HOUI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00178HS0Y"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00178LIUU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00178O0ZU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0017E6VGA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0017OCUSI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0017OG840"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0017OJHPM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0017PFN4A"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0017RSYCG"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0017RUGYK"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0017S15TO"	"99.94"	"89.94"	"109.94"	"1"	"5"
"B0017T4WKW"	"205.98"	"195.98"	"215.98"	"0"	"5"
"B0017TM0O2"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0017WQIWY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0017WU0FA"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0017ZZ3KO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001804Y12"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0018123VE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00188XVFE"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00189MNN4"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0018B8LQK"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0018DQ86S"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0018KIEB8"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0018MGKLC"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B0018TGCNQ"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00196W1S8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001980H96"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00198VGEQ"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00199KVC8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019C6KBG"	"116.00"	"106.00"	"126.00"	"1"	"5"
"B0019HUXFU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019HV2QY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019HX3CK"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019HX45G"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019HX5YG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019HX7EO"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0019HX8XE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019HX9ZQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019HXA6Y"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019HXZCI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019HZ95Y"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019HZD0K"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019I1C22"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019I1CMW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019I1F88"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019I1G6O"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019I3FZO"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0019I3GYO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019I3HMK"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0019I3HY8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019I3IC4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019I3L3A"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0019IOKAI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019IQJRA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019K8AAC"	"76.50"	"66.50"	"86.50"	"1"	"5"
"B0019L9FLE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019LAPPE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019O31XO"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B0019QEY06"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019R2QPK"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0019R2QQY"	"49.99"	"39.99"	"59.99"	"0"	"5"
