sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B00SUECFDI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SUECGKK"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00SUECGSW"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00SUECJBQ"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00SUECU92"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SUECZ6U"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00SUED5GE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SUED6ZE"	"89.08"	"79.08"	"99.08"	"0"	"5"
"B00SUED8N4"	"74.30"	"64.30"	"84.30"	"1"	"5"
"B00SUEDGI6"	"92.00"	"82.00"	"102.00"	"1"	"5"
"B00SUEDJPG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SVA1D8Y"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00SVADNF0"	"85.98"	"75.98"	"95.98"	"1"	"5"
"B00SVDA7YW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SW5H6A2"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B00SW71CXM"	"71.38"	"61.38"	"81.38"	"1"	"5"
"B00SW89H9C"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00SWJSLQ6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SWJSOSQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SWJSP3K"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SWQTB6I"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SWQTBYA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SXEEYNY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SXG4EZK"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SXYI9W6"	"78.34"	"68.34"	"88.34"	"1"	"5"
"B00SXYIA1G"	"81.08"	"71.08"	"91.08"	"1"	"5"
"B00SYDXMKU"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00T06HX96"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00T1EO0LG"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00T1EQGYU"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00T2DFSXK"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B00T3JRWDC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00T3KQCFU"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00T3N1CWA"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B00T3N28OG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00T3N4NHQ"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00T3N5O4W"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00T3NHQCA"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00T3ROSTU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00T3ROUES"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00T63RXOI"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00T72FHXC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00T7EIX9U"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00T7EKLBS"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00T7VTYG4"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00T7VTYHI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00T8OWZO8"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00TAE95A8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TAGNOW6"	"49.99"	"39.99"	"59.99"	"1"	"5"
