sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B00U4F5IZI"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B00U4MQ9P4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U5K7210"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00U5KR43G"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U5M68D6"	"181.74"	"171.74"	"191.74"	"1"	"5"
"B00U5P29G8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U5POC4A"	"327.78"	"317.78"	"337.78"	"0"	"5"
"B00U5TZMF4"	"401.52"	"391.52"	"411.52"	"1"	"5"
"B00U5U864M"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U5UCV8O"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00U5UD57K"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00U5UDL2Y"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U5UR4CW"	"317.90"	"307.90"	"327.90"	"1"	"5"
"B00U5V935M"	"86.56"	"76.56"	"96.56"	"0"	"5"
"B00U5V93L6"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00U6FZ1Y4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U6GTPFO"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00U6Q2P9M"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U6Q6LHO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U6QDZ28"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U6QR8OY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U6YOXVM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U771SX4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U7EXKMO"	"99.98"	"89.98"	"109.98"	"1"	"5"
"B00U7RSBHA"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00U7RSBS4"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00U7RSCJ2"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U7XSTA8"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00U94EKR6"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B00U9QYE70"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00U9QYFJ2"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00U9QYGRS"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00U9QYINU"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00U9WQT3G"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00U9X4OO6"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00UA3IWRA"	"49.99"	"39.99"	"59.99"	"0"	"5"
