sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B00IC5QHPW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IC5QKCW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IC5QL58"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IC5QM7A"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IC5R0PS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IC5R12A"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBRT58"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBRVOM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBS40C"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBS5LA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBSLZ0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBSO5M"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBSR8Q"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBSZG0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBSZZQ"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00ICBT0D2"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBT6QS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBT77Q"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBTBO0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBTDC0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBTHA8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICBTHT4"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00ICBU608"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICKP5YG"	"69.99"	"59.99"	"79.99"	"0"	"5"
"B00ICS8NOW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICSA6FQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICSCYA6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICSHN2U"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ICSQQU0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ID0I6DC"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00ID0IH5Y"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00ID0IL46"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ID0IMUO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ID0IN80"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ID3U36M"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00ID51U08"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ID7O3XW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IDZZ96Y"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IEGCCFS"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IEGCGD6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IEGCHCG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IEGCMQM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IEGCOMO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IEGCP0U"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00IEIFTCO"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IEVO2P6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IFEWTDO"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IFF8DRY"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IFG213U"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IFOQE08"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IFVH0XG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IFVH0ZE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IFVH2MU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IFVH2RU"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00IFVH2SO"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00IFVH450"	"70.80"	"60.80"	"80.80"	"1"	"5"
"B00IFWO7VI"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B00IFWO8MG"	"293.44"	"283.44"	"303.44"	"1"	"5"
"B00IGAX9HC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IGAXA2Q"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IGEB40M"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IGEB4AW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IGEB5YM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IGEB6HI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IGEB70E"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IGFJJD0"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00IGNWYLG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IGXV78C"	"168.40"	"158.40"	"178.40"	"0"	"5"
"B00IHKHDJQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IHKJCSG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IIFNO98"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IIFRPOS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IIQBD2M"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IIXR496"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IJ2GRHQ"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IJVN0PO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IJVN0QS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IJZFRVU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IK5IRNY"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IK9Z0KI"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00IKEE6WG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IKUH7E4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IKZOMJW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IL3ZY68"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00IL7IHI6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00ILYC37K"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IM43OHM"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00IM9QO6K"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IM9QVVS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IM9QW80"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IMHJRA2"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00INASE8Y"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00INAT4XI"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B00IO0TK6I"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00IO8BYFK"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IOB3CF2"	"69.99"	"59.99"	"79.99"	"0"	"5"
"B00IOCVPMS"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00IOSYU5G"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IOSYVFU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IOSYYK2"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IOSYYMU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IOSZ9LU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IOSZAWI"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IOSZCQM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IOTSCZE"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00IOVPK0W"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IOWHU7C"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IOXLFHM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IP89L22"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IP89L54"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IP89L72"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IP89MLW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IP89MQW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IP8DPOC"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00IPDLXSM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IPMW5MG"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00IPQZ18M"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IPTFDUK"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00IQ0462Y"	"77.50"	"67.50"	"87.50"	"1"	"5"
"B00IQ7DI12"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IQ8MUM4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IQKUFR4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IQMZ978"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IQXXVOU"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IR4F484"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IR4KLN2"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IR5TSW6"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IR72V00"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IR72VWS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IR72W22"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IR72X08"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IR7NLZE"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00IR7NM5I"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IRFLCTS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IRG3MA4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IRTECWS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IRTYQQ0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00IRY9VME"	"49.99"	"39.99"	"59.99"	"1"	"5"
