sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B00TMFPBIU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TMHBBPU"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00TMINVC0"	"163.90"	"153.90"	"173.90"	"1"	"5"
"B00TMOHDA0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TMV7LW8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TNXY9AC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TNY8MRC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TOBEGI8"	"87.90"	"77.90"	"97.90"	"0"	"5"
"B00TON6D96"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00TONALZ8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TONTF3M"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00TOVL1VI"	"115.24"	"105.24"	"125.24"	"1"	"5"
"B00TOVPGKK"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TOYYIAG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TOZNACC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TOZZM78"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TP016G8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TP06VQS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TP0AVPA"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00TP0VM76"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TPAPG9Q"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TPAPGA0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TPBC08K"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TPJVJ0C"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TPJVM6I"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TPJVMF4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TPREO2E"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TQ4ZSFS"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00TQ5EXQM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TQ5KPNC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TQ5S6D8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TQ7B1DI"	"59.99"	"49.99"	"69.99"	"1"	"5"
