sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B001V8TETI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001VDFHZ8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001VIXQ7Y"	"90.00"	"80.00"	"100.00"	"1"	"5"
"B001VLFCW8"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B001VMG9QK"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001VNBBWG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001VNBCA2"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B001VNC6DE"	"146.00"	"136.00"	"156.00"	"0"	"5"
"B001VNOYBQ"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B001W2I4TO"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B001W2YCYU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001W32FKW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001W3HY8K"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B001WVF6K0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001YJYLUQ"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B001YJZNVC"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B001YK3OJY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001YK5UKA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00200JX2Y"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00205STEM"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0020B8BOO"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0020BC5XW"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0020ZQXW2"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0022BNX5Y"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0023CC0M4"	"92.00"	"82.00"	"102.00"	"0"	"5"
"B00242KDA4"	"129.98"	"119.98"	"139.98"	"1"	"5"
"B00246I3XO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00248AW1I"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0024H9IYG"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0024MNF2W"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0025UBLT2"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0026JA72E"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0026JFFDA"	"49.99"	"39.99"	"59.99"	"0"	"5"
