sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B001ELR674"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B001EN3YWI"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B001EN494K"	"119.48"	"109.48"	"129.48"	"1"	"5"
"B001ENKYQ2"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001EOZWC2"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B001ETO5HA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001ETS7Y2"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B001EYD1XO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001EYHZCM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001EYXENG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001EZ0IXE"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B001EZUYJ2"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B001F0PYY6"	"79.98"	"69.98"	"89.98"	"1"	"5"
"B001F0PYYG"	"79.98"	"69.98"	"89.98"	"1"	"5"
"B001F0PYZ0"	"79.98"	"69.98"	"89.98"	"1"	"5"
"B001F40OKQ"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B001F62U4M"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001F63A1Y"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B001F6W1VY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001F71LA0"	"301.40"	"291.40"	"311.40"	"1"	"5"
"B001F8OLZQ"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B001FABR2Y"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001FB0L84"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001FB2SR6"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B001FBHLVY"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B001FBN9WO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001FBPC06"	"89.04"	"79.04"	"99.04"	"0"	"5"
"B001FDA8T4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001FE65CC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001FEO740"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B001FLCGBE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001FM62AY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001FQILTA"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B001FS8BDE"	"109.76"	"99.76"	"119.76"	"0"	"5"
"B001FSH36A"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001FT8BD8"	"81.60"	"71.60"	"91.60"	"0"	"5"
"B001FU9X0C"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001FUTEJC"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B001FVEMS4"	"97.98"	"87.98"	"107.98"	"0"	"5"
"B001FVGM6O"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001FWW1NG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001FXM0F4"	"49.99"	"39.99"	"59.99"	"1"	"5"
