sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B0001D38BO"	"89.90"	"79.90"	"99.90"	"0"	"5"
"B0001IA7N6"	"113.52"	"103.52"	"123.52"	"0"	"5"
"B0001IAGI2"	"148.00"	"138.00"	"158.00"	"1"	"5"
"B0001IAGIW"	"110.00"	"100.00"	"120.00"	"0"	"5"
"B0001IM950"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001IMKZY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001IML12"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001IML26"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0001IML7Q"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0001IU5GA"	"79.88"	"69.88"	"89.88"	"1"	"5"
"B0001IU5IS"	"125.94"	"115.94"	"135.94"	"0"	"5"
"B0001J2NH8"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0001LATKO"	"70.00"	"60.00"	"80.00"	"0"	"5"
"B0001LATQ8"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0001LATR2"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001LATRC"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0001LATRM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001MBJIE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001MIPXQ"	"87.98"	"77.98"	"97.98"	"1"	"5"
"B0001NE2Q4"	"149.98"	"139.98"	"159.98"	"0"	"5"
"B0001NE4TY"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0001NE4VC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001NE4WQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001NE7CI"	"258.00"	"248.00"	"268.00"	"1"	"5"
"B0001NE93K"	"108.36"	"98.36"	"118.36"	"0"	"5"
"B0001NE96C"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0001NEC1E"	"83.90"	"73.90"	"93.90"	"1"	"5"
"B0001U2CFU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001VUNU0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001VUNV4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001VUNXC"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0001VUSNW"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0001VUSO6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001VUX28"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001VUX2S"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0001VV8R2"	"107.94"	"97.94"	"117.94"	"1"	"5"
"B0001WGIBC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001XNRRO"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0001XNTSQ"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0001XNTW2"	"95.40"	"85.40"	"105.40"	"1"	"5"
"B0001XNULC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001XNW8I"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0001YH03K"	"169.90"	"159.90"	"179.90"	"1"	"5"
"B0001YM0VC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001ZVB2U"	"99.98"	"89.98"	"109.98"	"0"	"5"
"B0001ZZR3O"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0001ZZR4I"	"59.99"	"49.99"	"69.99"	"0"	"5"
