sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B001SZ27V6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B001T6HOQC"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B001T7BHDM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0027949VS"	"150.12"	"140.12"	"160.12"	"1"	"5"
"B0027BJRR2"	"95.86"	"85.86"	"105.86"	"1"	"5"
"B0027GBDCO"	"145.98"	"135.98"	"155.98"	"1"	"5"
"B0027I59ZE"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0027ILBRY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0027P95GQ"	"460.00"	"450.00"	"470.00"	"0"	"5"
"B0027VSSTA"	"1250.24"	"1240.24"	"1260.24"	"1"	"5"
"B0027ZKGJ6"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00280172K"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00284ADRQ"	"139.88"	"129.88"	"149.88"	"0"	"5"
"B00286KSZ6"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00287ZGEI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0028IDMKW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0028JNRW4"	"145.60"	"135.60"	"155.60"	"0"	"5"
"B0028M3Y74"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B0028MSN7K"	"111.50"	"101.50"	"121.50"	"1"	"5"
"B0028POEHU"	"121.02"	"111.02"	"131.02"	"1"	"5"
"B0028QCVOW"	"95.12"	"85.12"	"105.12"	"1"	"5"
"B0028W61RO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0029D1PAA"	"69.99"	"59.99"	"79.99"	"0"	"5"
"B0029LORFW"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0029LXO7E"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0029M84ZU"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0029VLSOU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B002A3LAT0"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B002A56HP0"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B002AKE8T2"	"77.80"	"67.80"	"87.80"	"1"	"5"
"B002AKOVKS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B002APPLKW"	"72.36"	"62.36"	"82.36"	"1"	"5"
"B002B5OW7Y"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B002BDI0UQ"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B002BFZGI8"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B002BS4JDS"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B002BUDVWQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B002C5CG1M"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B002C5NTGI"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B002C6VMB6"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B002C7TK9Q"	"1369.18"	"1359.18"	"1379.18"	"0"	"5"
"B002C9EW3I"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B002CMPAZY"	"537.98"	"527.98"	"547.98"	"1"	"5"
"B002D2IUMS"	"451.50"	"441.50"	"461.50"	"1"	"5"
"B002D3X32E"	"86.32"	"76.32"	"96.32"	"1"	"5"
"B002DMPO2M"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B002DVRF5C"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B002E6NNQQ"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B002E6P5RG"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B002E6R6B4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B002E6USZK"	"333.04"	"323.04"	"343.04"	"1"	"5"
"B002E9GQC6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B002EIW0XQ"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B002EVP5MG"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B002EVWDNU"	"59.99"	"49.99"	"69.99"	"1"	"5"
