sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B0001EKYLA"	"76.00"	"66.00"	"86.00"	"0"	"5"
"B0001IPZ7O"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00021D5FY"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00028NL5Q"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0002JKQ5S"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0002JRFQ6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0002YE8UW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000666CDM"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000684HUA"	"75.04"	"65.04"	"85.04"	"1"	"5"
"B0006GZB8E"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0006LNH30"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B0006Q232Q"	"69.99"	"59.99"	"79.99"	"0"	"5"
"B0007CWVLM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0007KX8FW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000AZ8KY8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000B60J4K"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000B65EYK"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000B8VBJK"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B000BPRNTA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000BU7G1A"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000C1W38O"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000C1Z1I8"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B000C213QG"	"105.62"	"95.62"	"115.62"	"1"	"5"
"B000C214CO"	"81.30"	"71.30"	"91.30"	"1"	"5"
"B000E7VFJY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000EGMBZM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000ERBCNS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000FQNPD8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000G1MT2U"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000HA8M4E"	"120.48"	"110.48"	"130.48"	"1"	"5"
"B000HRR6XU"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000HX1V9O"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000IN8BP0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000KEOO3U"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000KHGK02"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000KKORU4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000LSC8AQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000MAJD0G"	"69.99"	"59.99"	"79.99"	"0"	"5"
"B000MFL084"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000N2QAWW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000N4MQSW"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000NCYZXI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000NYL3UE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000OUZCCC"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000PBM6AG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000PKWAM6"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000RZLL38"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000T9Q3I0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000U81C2C"	"59.99"	"49.99"	"69.99"	"1"	"5"
