sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B000052X9G"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00005REAQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00012FJHQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00014D5YI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001EKYOW"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B0002X8UE8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0006B0VNY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0006ICDBA"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B0006LLXX6"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0007WX0EY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0009RSNXU"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0009VNII6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000A3V2BI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000ALFTVO"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000EMDK4M"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B000EVKXKM"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000F7UUHQ"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000FGWB7E"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000FVHS9U"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000FYZ6U0"	"69.99"	"59.99"	"79.99"	"0"	"5"
"B000GCW9ME"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000GCWP28"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000GI0WFO"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000GZ9X66"	"72.16"	"62.16"	"82.16"	"1"	"5"
"B000J40H3W"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000JJU5UW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000JQ3GMY"	"134.12"	"124.12"	"144.12"	"1"	"5"
"B000K74USQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000KOSFHG"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000MALBCY"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000ME2YWG"	"86.02"	"76.02"	"96.02"	"1"	"5"
"B000MIIEXA"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000MK3C76"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000MMYI8G"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000MVJ0ZI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000N2IGNI"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000N2OLYQ"	"70.90"	"60.90"	"80.90"	"1"	"5"
"B000N920P6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000NAPPY8"	"78.52"	"68.52"	"88.52"	"1"	"5"
"B000NNQ4YU"	"49.99"	"39.99"	"59.99"	"1"	"5"
