sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B005KUGNEC"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B005LW32HA"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B005LZSY1Q"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005LZT9G0"	"82.88"	"72.88"	"92.88"	"1"	"5"
"B005LZT9GU"	"70.00"	"60.00"	"80.00"	"1"	"5"
"B005M1V9IE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005M2IEIG"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B005MH67TY"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B005MLA1JM"	"76.56"	"66.56"	"86.56"	"1"	"5"
"B005MPZLLG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005MQJM5G"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B005N7YHGS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005NJ24KW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005NNA11W"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005NZMOGK"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B005O18L1K"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B005O54SVS"	"69.99"	"59.99"	"79.99"	"0"	"5"
"B005O81M0A"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005OA7YKU"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B005OKNK8U"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B005OL2Y7C"	"88.64"	"78.64"	"98.64"	"1"	"5"
"B005OZOIKY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005PNAFW0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005PX7AA0"	"69.99"	"59.99"	"79.99"	"0"	"5"
"B005Q7EKOY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005Q7FEPS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005RZDFM8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005SIJX3O"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B005SWH9BS"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B005TUMVVC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B005TVSIY0"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B005U4P16Y"	"49.99"	"39.99"	"59.99"	"1"	"5"
