sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B00011K0LW"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000141TDW"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00015GWQU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0001EKT5G"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B0001EKYOW"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00022DO3Q"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0002DOX80"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0006NYDOK"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00092M32C"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B000A3V2BI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000BFTAYQ"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B000EQ66SA"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000ESYBI0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000FYXTDQ"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000GCTAI0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000H30FIC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000MASTP6"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000MX66T4"	"77.30"	"67.30"	"87.30"	"0"	"5"
"B000N2IGNI"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000NAPPY8"	"85.46"	"75.46"	"95.46"	"1"	"5"
"B000O2PJEG"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B000P27DUS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000PY17GM"	"137.80"	"127.80"	"147.80"	"0"	"5"
"B000QV8F50"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000S17FTU"	"239.08"	"229.08"	"249.08"	"0"	"5"
"B000S95QQQ"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B000V6Z7YC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000VV1TJO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000W3Q1TE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0011E1H88"	"49.99"	"39.99"	"59.99"	"1"	"5"
