sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B000052YDK"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00005REAQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00006MMU7"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0000Y3E7M"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00011K0LW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00014D5YI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000172RXU"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0001EKT5G"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B0001EKYOW"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00021CMIA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00028MLLQ"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00028NDRM"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0002DOX80"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0002DUTHE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0006LLXX6"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B0006NYDOK"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00092M32C"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B0009RSNXU"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B0009VNII6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B0009XH6WI"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B000A3V2BI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000ALFTVO"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000B9T17S"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000BFTAYQ"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B000BPEPA0"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000BU7SMM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000C21B1S"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000CEFTI2"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B000E7UFS6"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B000EMDK4M"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B000EOOZSK"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000EQ66SA"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000F5AG5E"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000FIH8XO"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000FIJMSS"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000FMZSCS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000FWAVWU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000FX65KG"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000G3BB5O"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000GCW9ME"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000GCWP28"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000GI0WFO"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000GI3UCG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000GRA2LO"	"240.00"	"230.00"	"250.00"	"1"	"5"
"B000GU8QK0"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000GZ9X66"	"72.90"	"62.90"	"82.90"	"1"	"5"
"B000H30FIC"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000H3GCBQ"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000H46N64"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000H6I08Q"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000H88QOM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000HOZ9VO"	"114.96"	"104.96"	"124.96"	"1"	"5"
"B000HZDY5G"	"78.28"	"68.28"	"88.28"	"1"	"5"
"B000IHUA64"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000J1ACSA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000J40H3W"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000JJU5UW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000JQ3GMY"	"129.88"	"119.88"	"139.88"	"0"	"5"
"B000JWBOF4"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000JWK4H8"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000KOSFHG"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000KQLAB2"	"170.00"	"160.00"	"180.00"	"1"	"5"
"B000M28NY6"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B000MASTP6"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B000ME2YWG"	"89.70"	"79.70"	"99.70"	"1"	"5"
"B000MIIEXA"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000MK3C76"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000MXECXG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B000N2IGNI"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B000N2OLYQ"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B000NAPPY8"	"90.20"	"80.20"	"100.20"	"1"	"5"
