sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B00QQCVCX0"	"79.96"	"69.96"	"89.96"	"1"	"5"
"B00QROX1GI"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00QU3GFDW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00QU77ARS"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00QY1XZ4W"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00QYOSKFS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00QZ67H1S"	"345.22"	"335.22"	"355.22"	"1"	"5"
"B00R119QEM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00R8EXIKK"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00RD4KRW2"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00RG28C6O"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00RGDYXHA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00RGDZJJG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00RMI7UWO"	"74.48"	"64.48"	"84.48"	"1"	"5"
"B00RVQ8ZT4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00RVQ975U"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00RYDBSC0"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00S08PCHA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SD8I97C"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SEN8WUA"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SKP77W6"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00SNM5US4"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00SNR0SOK"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B00SPAGNY4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SX2O4VI"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00SXXC266"	"83.24"	"73.24"	"93.24"	"1"	"5"
"B00SZ5N08G"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00T3V1YRU"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B00T5E5HMS"	"163.94"	"153.94"	"173.94"	"1"	"5"
"B00T75FWT8"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B00T97NRD2"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B00THPYD98"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B00TI5ZMZQ"	"226.06"	"216.06"	"236.06"	"1"	"5"
"B00TJ1N4KY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TKLVVS0"	"85.20"	"75.20"	"95.20"	"1"	"5"
"B00TPQYQGE"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00TPR6TN6"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00TPRAMK2"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00TPRI1AU"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00TPRO4ME"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00TUGGFHM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00TXRUTSO"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U2XWBZ2"	"119.84"	"109.84"	"129.84"	"1"	"5"
"B00U2YCDUO"	"126.00"	"116.00"	"136.00"	"1"	"5"
"B00U2YWDD6"	"122.64"	"112.64"	"132.64"	"0"	"5"
"B00U38HPX4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00U4IEXS8"	"135.92"	"125.92"	"145.92"	"1"	"5"
"B00U6A3O3O"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00U6C4F4Y"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00U6DETR6"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B00UAYLGPE"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00UD8KFWW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00UGIHZSG"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B00UJAWXWY"	"79.82"	"69.82"	"89.82"	"1"	"5"
"B00UK6VD50"	"49.99"	"39.99"	"59.99"	"0"	"5"
