sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	leadtime-to-ship
"B006A3XWBK"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006A905KU"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006AGU918"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B006AT8KCA"	"145.98"	"135.98"	"155.98"	"0"	"5"
"B006AX7T3M"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B006B6SAZY"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B006B9IINU"	"206.82"	"196.82"	"216.82"	"1"	"5"
"B006BADEXS"	"217.70"	"207.70"	"227.70"	"1"	"5"
"B006BAEDHY"	"212.16"	"202.16"	"222.16"	"1"	"5"
"B006BAK9AO"	"212.12"	"202.12"	"222.12"	"1"	"5"
"B006BAS31G"	"214.14"	"204.14"	"224.14"	"1"	"5"
"B006BAYH4I"	"209.10"	"199.10"	"219.10"	"1"	"5"
"B006BB862Q"	"207.60"	"197.60"	"217.60"	"1"	"5"
"B006BZEUZY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006CA1WMC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006CRH46S"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B006CT0F12"	"79.98"	"69.98"	"89.98"	"1"	"5"
"B006DI22EK"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B006DIADNW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006DM0H3Y"	"104.00"	"94.00"	"114.00"	"1"	"5"
"B006DM0IGU"	"134.22"	"124.22"	"144.22"	"1"	"5"
"B006DWD7MM"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006DWF3F6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006DZJILS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006E809K8"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B006ECSR9E"	"69.99"	"59.99"	"79.99"	"1"	"5"
"B006EP8PPW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006F8YXVS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006FHLOU2"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B006FJKK1Y"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006FJMPZS"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006FRS9O6"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B006FUH5S4"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006FWZ5CA"	"70.94"	"60.94"	"80.94"	"1"	"5"
"B006FXOKDY"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006FZ68KK"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006FZ6HJC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006G3B5XQ"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006GDDDRC"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006GDGIU6"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006GQSS7O"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B006GQYSC8"	"117.16"	"107.16"	"127.16"	"1"	"5"
"B006GQYSGE"	"159.90"	"149.90"	"169.90"	"1"	"5"
"B006GR57K4"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B006GR6E56"	"59.99"	"49.99"	"69.99"	"0"	"5"
"B006GU1B5Q"	"76.78"	"66.78"	"86.78"	"1"	"5"
"B006GXKURS"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B006I9O2U6"	"104.00"	"94.00"	"114.00"	"0"	"5"
"B006IB6KC2"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006IBZLWW"	"49.99"	"39.99"	"59.99"	"1"	"5"
"B006IVW81Y"	"103.26"	"93.26"	"113.26"	"1"	"5"
"B006IYVVDW"	"49.99"	"39.99"	"59.99"	"0"	"5"
"B006J6R23M"	"59.99"	"49.99"	"69.99"	"1"	"5"
"B006J8H4P6"	"196.00"	"186.00"	"206.00"	"1"	"5"
"B006J8L7TK"	"49.99"	"39.99"	"59.99"	"1"	"5"
